imo,mmsi,name,flag,type
9720471,374237000,"MSC JEONGMIN",,Cargo
9751858,374236000,"ATLAS OPAL",,"Not available"
9379260,374235000,"NSU KATSURA",,"Bulk Carrier"
9640164,374234000,"CY INDIAN",,Cargo
9725445,374233000,"FEDERAL TOKORO",,Cargo
9138903,374230000,"RUN FU 3",,"Bulk Carrier"
8401420,374229000,EEMS,,"Anchor Handling Vessel"
9164627,374228000,NAVALIS,,"Bulk Carrier"
9727467,374218000,"ADRIANA ROSE",,Cargo
9748019,374217000,"IRIS LEADER",,Cargo
9691137,374216000,"BISHU MARU",,Tanker
9723887,374215000,"SM TIGER",,Cargo
9754692,374214000,"STANFORD NIGER",,"Other Type"
9758753,374213000,"OASIS ISLAND",,Cargo
9038701,374211000,"SMART FLORA",,"Bulk Carrier"
9018464,374208000,GVENOUR,,"Crude Oil Tanker"
9739862,374206000,"HAIHENG CJ50-1",,Reserved
9787845,374202000,"LSL 3",,Passenger
9739874,374201000,"HAIHENG CJ50-2",,"Other Type"
9737151,374200000,"CHEMROAD QUEEN",,"Tanker B"
9169536,374199000,"GP T2",,"Crude Oil Tanker"
9135169,374198000,"HAI FENG 718",,Reefer
9714587,374197000,"SI HANG YUN 7",,Cargo
9705005,374196000,"MSC CATERINA",,Cargo
9709001,374195000,"LEO IRIS",,Cargo
8200565,374194000,"EXPRESS 1",,"Livestock Carrier"
9723679,374192000,"LEGEND PROSPERITY",,Tanker
9555199,374191000,"GP B3",,"Oil Products Tanker"
9081813,374188000,"GOLDEN GULF",,"Crude Oil Tanker"
9500132,374186000,ARIANA,,Tanker
9737369,374185000,"KMARIN MELBOURNE",,Cargo
9710438,374181000,"MSC CHANNE",,Cargo
9536806,374180000,"TAHAROA PROVIDENCE",,Cargo
9783629,374178000,"AOS NEPTUNE",,"Other Type"
9680205,374177000,"EXPLORER 1",,"Other Type"
9586332,374173000,"HAN  XING",,Cargo
9149720,374172000,"SHENG LE A",,"Bulk Carrier"
9725469,374171000,"NORD MISSOURI",,Cargo
9424106,374170000,"KEN HOPE",,"Bulk Carrier"
9774654,374167000,HAIXISHI002,,"Other Type"
9738791,374165000,"PRT INFINITY",,Cargo
9750476,374161000,"GOLDEN PROCYON",,Tanker
8614467,374160000,"SILVA Z",,"Oil Products Tanker"
9136888,374159000,EKMEN,,"General Cargo"
9034327,374157000,"GLOBAL TRADER_1",,"Bulk Carrier"
9173355,374156000,"GOLDEN SEA",,"Bulk Carrier"
9262754,374153000,IWATESAN,,Tanker
8759114,374152000,"SEA HORIZON",,"Other Type"
9748710,374151000,"SUN GAIA",,Tanker
9703083,374148000,"HYUNDAI KOMIPO",,Cargo
8960426,374147000,"INFINITY 1",,"Asphalt/Bitumen Tanker"
9715995,374146000,"SOUTHERN NARWHAL",,Tanker
7409401,374145000,"GSP FALCON",,"Pipe Layer"
9031973,374144000,"OCEAN PRIME",,"Lpg Tanker"
8102517,374143000,"GSP ORION",,"Offshore Supply Ship"
6620773,374142000,"AMUSEMENT WORLD",,"Passengers Ship"
8681458,374141000,"GAO YU 2",,Tanker
6921828,374139000,"LEISURE WORLD",,"Passengers Ship"
9761695,374137000,DONGZE42,,Cargo
9149251,374133000,"SAFE SINO",,"Oil Products Tanker"
9697870,374132000,"VITA FUTURE",,Cargo
9476484,374131000,ZONDA,,"Bulk Carrier"
9280122,374130000,"GUNDEM SERRA",,"General Cargo"
9720457,374128000,"MSC SILVIA",,Cargo
9747948,374126000,"DREAM CORAL",,Cargo
9260263,374125000,"SW JULIA I",,"Oil/Chemical Tanker"
9260275,374124000,"CAPE BRUNY",,"Oil/Chemical Tanker"
9748095,374123000,"MINERAL HOKUSAI",,Cargo
9748069,374122000,"ULTRA TRUST",,Cargo
8913629,374121000,"ADMARINE 100",,"Crude Oil Tanker"
7712901,374120000,GORG,,"Pallet Carrier"
9659749,374119000,"BUNUN CHAMPION",,Cargo
9008500,374118000,PABLO,,"Lpg Tanker"
9074145,374117000,"HE FU STAR",,"Bulk Carrier"
9128843,374112000,"BAOSHAN RICH",,Cargo
9751121,374110000,KAKUSHO3,,Tanker
9498951,374109000,TIBERIUS,,Tanker
9757527,374106000,"CENTURY GOLD",,Cargo
8914051,374104000,"UNI GLORY",,"Wood Chips Carrier"
9232967,374102000,ALMIRQAB,,"Oil/Chemical Tanker"
9713806,374101000,"SAKIZAYA ELEGANCE",,Cargo
9070462,374100000,"K.ASIAN BEAUTY",,"Vehicles Carrier"
8304799,374095000,"DSV ALLIANCE",,"Diving Support Vessel"
8002078,374094000,MARONI,,"Oil Products Tanker"
9738818,374092000,"NAVIOS SPHERA",,Cargo
8682397,374091000,"LE YANG 1",,Tanker
9763370,374090000,"VICE 2",,Tanker
9746853,374089000,"HONG QIANG 133",,"Other Type"
9088536,374088000,"EVERRICH 10",,"Lpg Tanker"
8866826,374087000,"ALEKSANDR LEBED",,"General Cargo"
9544061,374084000,"SCARLET ALBATROSS",,Cargo
8221947,374083000,"PS REEFER",,Reefer
9117313,374081000,PARASKEVI,,"Bulk Carrier"
9760653,374077000,"CEBU ISLAND",,Cargo
9746786,374075000,CORINTHIAN,,Tanker
9734082,374068000,RIZWAN,,Towing
9109861,374066000,"HAI DUONG 01",,"Cargo B"
9268552,374061000,"DRAGON LUCKY",,"Oil/Chemical Tanker"
9698185,374060000,BELFOREST,,Cargo
7432305,374059000,ELIAS,,"General Cargo"
9727443,374058000,"OCEAN ADVENTURE",,Cargo
9770268,374057000,"PELICAN GLEE",,"Other Type"
9156852,374053000,M.V.ACESPIRIT,,Cargo
8104228,374052000,ALCYON,,"Anchor Handling Vessel"
9556791,374050000,"DA PIN YI HAO",,Cargo
9704013,374049000,"EXPRESS 77",,Passenger
9220653,374048000,"SHIN HO CHUN NO.101",,"Fish Carrier"
9011911,374045000,HAISHUN158,,Cargo
9624055,374042000,"ETERNAL TRIUMPH",,"Bulk Carrier"
9131888,374041000,"OIL RUNNER",,"Shuttle Tanker"
9353022,374040000,"FREZYA S",,"General Cargo"
9488035,374039000,"MV BRATTINGSBORG",,"General Cargo"
9488047,374038000,BILLESBORG,,"General Cargo"
9748461,374034000,"STAR PATHFINDER",,Cargo
9742405,374033000,"THORCO LOGOS",,Cargo
8205620,374032000,"ATLANTIC TONJER",,"Offshore Supply Ship"
9087908,374030000,"SYOTA MARU",,Reefer
6829082,374029000,BECCARIA,,"Livestock Carrier"
9726827,374028000,"SAEHAN MIRINAE",,Tanker
7378250,374027000,"MTIDE TOWAGE 1",,Tug
9758789,374026000,"CHEMICAL HUNTER",,"Tanker B"
8908739,374014000,PONTOS,,Reefer
9782285,374011000,MEREL-G,,"High speed craft"
9774123,374009000,"SI HANG YUN SHA 2",,Cargo
9704984,374008000,"MSC NAOMI",,Cargo
9207326,374007000,"DST OSLO",,"Bulk Carrier"
9727431,374006000,"OCEAN MORNING",,"Other Type"
9738739,374005000,"GLORIOUS MAHUTA",,"Other Type"
9605023,373999000,"TOKYO BULKER",,"Bulk Carrier"
9598127,373997000,"NAVIOS KOYO",,"Bulk Carrier"
9368895,373996000,"HOEGH BRASILIA",,"Vehicles Carrier"
9105061,373995000,TESSALINA,,"Oil/Chemical Tanker"
9593440,373992000,"FLORA ISLAND",,Cargo
9272694,373991000,"POLARIS 1",,"Oil/Chemical Tanker"
7505217,373990000,"AMINA H",,"Bulk Carrier"
9673161,373987000,"CCC       MARITIME 2",,"Other Type"
9296224,373982000,"IKAN BELANAK",,"Bulk Carrier"
9650822,373981000,"ORIENTE GLORIA",,"Bulk Carrier"
8513247,373976000,"FLOWER OF SEA",,"General Cargo"
9625841,373975000,"PAN FLOWER",,Cargo
7000669,373973000,"AMBEB EXPRESS",,"General Cargo"
9669483,373972000,"CERRO PICACHO",,Tug
9010797,373971000,"GLOBE TANYA",,"Lpg Tanker"
9659191,373970000,"OCEAN VOYAGER",,"Bulk Carrier"
9650169,373969000,"HINODE MARU",,"Bulk Carrier"
9702742,373968000,"SAPURA ONIX",,"Other Type"
8714114,373967000,ADA,,"General Cargo"
9598335,373966000,"CMB POMEROL",,"Bulk Carrier"
8300535,373965000,"KAI HONG",,"Bulk Carrier"
9179397,373962000,"ARACENA CARRIER",,Reefer
9242211,373961000,"PHOENIX ALPHA",,"Crude Oil Tanker"
9242223,373960000,"PHOENIX BETA",,"Crude Oil Tanker"
9120994,373959000,DEVREZ,,"Oil/Chemical Tanker"
8656609,373958000,"XIN HAI ZHOU 26",,"Bulk Carrier"
9558232,373954000,"CAPE NORMANDY",,"Bulk Carrier"
9516258,373953000,KOURION,,"Oil/Chemical Tanker"
9397030,373952000,LIANA,,"Oil Products Tanker"
8507561,373951000,"ALBA STAR",,"General Cargo"
9520596,373949000,"ULTRA LANIGAN",,"Bulk Carrier"
9568258,373948000,,,Cargo
9108283,373947000,"NEW LEON",,"Bulk Carrier"
9599121,373946000,"KATAGALAN WISDOM",,"Bulk Carrier"
9692715,373945000,"IVS NARUO",,Cargo
9303132,373944000,"SEA ODYSSEY",,"Wood Chips Carrier"
9614294,373943000,"ELM K",,"General Cargo"
9618678,373942000,"DL IVY",,Cargo
9493937,373940000,"NIKOLAS III",,"Bulk Carrier"
9058593,373939000,"ANGEL 201",,"Not available"
8216590,373938000,"HAI DUONG 06",,"Not available"
9645542,373935000,MANDRIAO,,"Other Type"
8806826,373934000,NAVARINO,,"Oil/Chemical Tanker"
9643972,373933000,"BUENA ALBA",,Tanker
9566394,373932000,"HANGZHOU BAY BRIDGE",,"Container Ship"
9240407,373930000,ALBUM,,"Crude Oil Tanker"
9622710,373928000,"GENIUS STAR XI",,"Ro-Ro Cargo"
9552434,373927000,"KASHIMA MARU",,"Bulk Carrier"
9515096,373926000,"VIRGO COLOSSUS",,Cargo
9626388,373925000,"OCEAN QUARTZ",,"Bulk Carrier"
9503873,373924000,KORALI,,"Oil Products Tanker"
9571595,373923000,MARIANA,,"Bulk Carrier"
9633214,373922000,"NEW DELIGHT",,Cargo
9640607,373921000,"MILLION BELL",,Cargo
9479307,373918000,"CAPE GENESIS",,"Bulk Carrier"
9624263,373917000,"CAPE EMERALD",,Cargo
9592458,373916000,AASHNA,,Cargo
9182291,373915000,"NEW KARPATHOS",,"Crude Oil Tanker"
9083952,373914000,"JIN SHING NO.6",,Tanker
9566423,373913000,"XIN RUI HAI",,"Bulk Carrier"
9706750,373911000,"MUNCHEN BRIDGE",,Cargo
9051686,373908000,"DANGJIN FRIENDSHIP",,"Bulk Carrier"
7369118,373907000,"ULS FERRY 1",,"Ro-Ro/Passenger Ship"
9109079,373905000,"ZAD ELKHIR",,"Container Ship"
6823131,373904000,"JAMEELA STAR",,"Oil Products Tanker"
9599810,373903000,"BERGE TSURUGI",,"Bulk Carrier"
9652301,373901000,"BLACK DRAGON",,"Tanker A"
9633288,373900000,"GLOBAL ECHO",,"Bulk Carrier"
9195731,373898000,"LADY GUL",,"General Cargo"
8302284,373897000,TYCHY,,"Ro-Ro Cargo"
8655772,373896000,HUAYUN5,,"General Cargo"
8130734,373894000,"SUN WINNER",,"Bulk Carrier"
9318400,373892000,"JINDAL TARINI",,"General Cargo"
9126728,373891000,"ANNA LISA",,"General Cargo"
9172492,373890000,KOHSHINMARU,,Tanker
9614359,373889000,"GLOBAL GOLD",,Cargo
9120982,373888000,AQUAGRACE,,"Bulk Carrier"
9481817,373887000,"MERMAID ASIANA",,"Other Type"
9582453,373886000,"HANJIN HADONG",,"Bulk Carrier"
9479840,373885000,LUCTOR,,"Oil/Chemical Tanker"
9624457,373884000,"AUSTRALIA MARU",,"Bulk Carrier"
9183489,373882000,"ECE S",,"General Cargo"
6466801,373881000,INDUS,,Tug
9596179,373880000,"OCEAN HEAVEN",,"Bulk Carrier"
9597666,373879000,"AQUAMARINE SW",,"Bulk Carrier"
9629976,373877000,"DL PANSY",,Cargo
8655722,373876000,"XIN ZHOU HAI",,"General Cargo"
9625437,373875000,"COREBRIGHT OL",,"General Cargo"
9512329,373874000,"KEY FUTURE",,"Bulk Carrier"
8803886,373873000,"LONG YUAN",,"Ore Carrier"
9470296,373872000,"BASIC PIONEER",,"Bulk Carrier"
9711925,373871000,BRENDA,,Cargo
9393888,373869000,"SURYA.PUTRA 8",,"Other Type"
9581033,373866000,"OUPULAI 18",,Cargo
9624249,373865000,"NBA VERMEER",,"Bulk Carrier"
9527415,373864000,"SANTA HELENA",,"Bulk Carrier"
9624380,373862000,"IKAN SALMON",,"Bulk Carrier"
9014420,373859000,"GAS LINE",,"Lpg Tanker"
9609380,373858000,"KINOA 4307",,"Other Type"
7368255,373857000,"GLOMAR BALTIC",,"Standby Safety Vessel"
9495416,373855000,"K. CONFIDENCE",,Cargo
8016043,373854000,"VENICE 209",,Cargo
8419893,373852000,"RUI FU FA",,"Bulk Carrier"
8409082,373848000,"ILONA I",,"Oil Products Tanker"
9617351,373846000,"TRELLIS 1",,"Bulk Carrier"
9624328,373843000,"ID COPENHAGEN",,"Bulk Carrier"
9582491,373842000,SAMMY,,Cargo
9651943,373841000,"COREBEST OL",,"General Cargo"
9633202,373840000,"PACIFIC ISLAND",,"Bulk Carrier"
9138862,373839000,AEOLOS,,"Bulk Carrier"
9595618,373838000,"C. INNOVATOR",,"Crude Oil Tanker"
9611503,373837000,"T PRIME",,"Bulk Carrier"
9144017,373836000,"LION SPIRIT",,"Crude Oil Tanker"
9591739,373835000,"HYUNDAI TALENT",,Cargo
9411458,373834000,"JINDAL VARUNA",,Cargo
9681194,373833000,"ADNAMA PACIFIC 102",,Cargo
9600748,373832000,"VIRGEN DEL VALLE",,Tug
9600750,373831000,"ARCANGEL SAN MIGUEL",,Tug
9626948,373830000,"PACIFIC BLESS",,"Bulk Carrier"
9596624,373829000,I.N.W-5,,"Utility Vessel"
9610224,373828000,"CREST NAVIGATOR",,"Bulk Carrier"
7633478,373823000,"ANNA MARIA",,"General Cargo"
9344045,373822000,"WORLD SWAN 2",,"Wood Chips Carrier"
9643946,373821000,"ULTRA ESTERHAZY",,Cargo
9261164,373819000,"TRANSPORT EXPRESS",,Cargo
8606056,373817000,"GMT ASTRO",,"Vehicles Carrier"
9470301,373816000,"BRIGHT OCEAN",,"Bulk Carrier"
9614335,373815000,"ORIENTAL CORE",,Cargo
9604990,373814000,"KM OSAKA",,"Bulk Carrier"
9624641,373810000,"ULTRA BELLAMBI",,"Bulk Carrier"
9582441,373809000,"HANJIN PORT KAMSAR",,"Bulk Carrier"
8321101,373808000,"EMERALD II",,"Bulk Carrier"
9605073,373807000,"CLIPPER ISE",,"Bulk Carrier"
9512044,373805000,"TTM HOPE",,"Bulk Carrier"
9643960,373804000,"BUENA ESPERANZA",,Tanker
9581760,373802000,"SEA TRIUMPH",,"Bulk Carrier"
9113135,373799000,"GULF PETROLEUM I",,"Oil Products Tanker"
9609471,373798000,"TOHMISAN MARU",,"Bulk Carrier"
9629665,373797000,"DL JASMINE",,"Bulk Carrier"
9682899,373796000,"ATLANTIC RAINBOW",,"Bulk Carrier"
9711937,373795000,"NORD VIRGO",,Cargo
8914726,373794000,"EASTGATE S",,"Bulk Carrier"
8110978,373793000,C_TRAVELLER,,"Pipe Carrier"
9125176,373791424,"RUI FENG 1",,Cargo
9641015,373791000,"GLORY TAIZHOU",,"Bulk Carrier"
9591985,373789000,"CORAL CRYSTAL",,"Bulk Carrier"
9495959,373788000,"GLOBAL ROSE",,"Bulk Carrier"
9512056,373787000,KITAURA,,"Bulk Carrier"
7123851,373786000,"MT MARINA STAR",,Tanker
9478834,373784000,"JUBILANT SUCCESS",,"Bulk Carrier"
8315217,373783000,"AK ABBA",,"Bulk Carrier"
7325473,373782000,DELMA,,"Anchor Handling Vessel"
9558907,373781000,TITAN,,"Bulk Carrier"
7432070,373780000,"GUAZAPA I",,"Oil Products Tanker"
9668908,373774000,"TEAL BULKER",,Cargo
9700586,373773000,"MERIT TRADER",,Cargo
9631723,373772000,"TRUONG MINH STAR",,"Wing in ground"
8655227,373771000,"HUI HAI 18",,Cargo
9607863,373768000,MITAKE,,"Tanker D"
9053191,373767000,"OLIVIA I",,"Oil/Chemical Tanker"
9603958,373766000,"STAMINA SW",,"Bulk Carrier"
9583184,373765000,"AM CONTRECOEUR",,"Bulk Carrier"
9607162,373764000,"MIRAERO BRAVE",,"Bulk Carrier"
9556363,373763000,PRIMA,,"Other Type"
9044920,373762000,RAM,,"Bulk Carrier"
9365348,373760000,F.O.S.UNIVERSE,,"Crew Boat"
9558892,373759000,"NAVIOS SOLEIL",,"Bulk Carrier"
9609299,373757000,"EOS VICTORY",,"Bulk Carrier"
9628257,373756000,"ATLANTIC VENUS",,"Bulk Carrier"
9642526,373755000,"LUYANG RISING",,"Bulk Carrier"
9059963,373754000,"JIMEI JINHAO",,"Bulk Carrier"
9740536,373753000,"MV CAROLIVE",,Passenger
9037159,373752000,"RAWABI INTEGRITY",,"Oil Products Tanker"
8686771,373750000,"XINHANG 301",,Tanker
7517052,373749000,SALUS,,Tug
8101692,373748000,"OCEAN RUNNER",,"High speed craft"
8009753,373747000,"PACIFIC SUN",,"Oil/Chemical Tanker"
9610652,373746000,"OCEAN KITE",,"Bulk Carrier"
9602356,373744000,"ENERGY HOPE",,"Bulk Carrier"
9225196,373741000,"GLORY ROTTERDAM",,"Bulk Carrier"
9607069,373740000,"ASTOMOS EARTH",,"Lpg Tanker"
9634907,373738000,"SEN TREASURE",,"Bulk Carrier"
8742240,373737000,"ANQUANZHOU 66",,Cargo
9635262,373736000,"AMIN GLORY",,"Anchor Handling Vessel"
9430624,373735000,ORUBA,,"General Cargo"
9124251,373734000,"SULPHUR ESPOIR",,"Chemical Tanker"
9561942,373733000,"SKY KNIGHT",,"Bulk Carrier"
9499436,373732000,"CORAL OCEAN",,Cargo
9713480,373731000,"CLIPPER AMSTERDAM",,Cargo
9050369,373729000,"DIA YUAN",,"Bulk Carrier"
9621584,373728000,G.ARETE,,"Lpg Tanker"
9583108,373727000,"PACIFIC LAUREL",,"Bulk Carrier"
9514339,373725000,"ORCHID HALO",,"Bulk Carrier"
9566473,373724000,"AM BREMEN",,"Bulk Carrier"
9259173,373722000,"AFRAMAX RIVER",,"Crude Oil Tanker"
9595448,373721000,"EVER LADEN",,"Container Ship"
9110121,373719000,"M.V. CHOKANG SUNRISE",,"Bulk Carrier"
9583005,373716000,"DREAM CANARY",,Cargo
9634828,373706000,"BLUE KINGDOM",,"Tanker D"
9605205,373705000,C.NOBILITY,,Tanker
8312708,373704000,"DIYAA B",,"Bulk Carrier"
8701193,373703000,"ORIENT QUEEN II",,"Passengers Ship"
9521693,373702000,"CHANGYUAN 8",,Cargo
9473690,373701000,"BASIC BRAVE",,"Bulk Carrier"
9282766,373699000,"SURFER 321",,"High speed craft"
9033074,373698000,SYATT,,Tanker
8213378,373696000,"ONYX MAHSHAHR",,"Offshore Supply Ship"
9624627,373694000,"NORD NANAMI",,"Bulk Carrier"
9614919,373693000,"SG UNITED",,Cargo
9592783,373691000,"K. AMBITION",,"Bulk Carrier"
9038749,373689000,"OCEAN ELEGANCE",,"Crude Oil Tanker"
9605724,373687000,"PACIFIC ACE",,"Bulk Carrier"
8405804,373684000,"DE LIN",,"Bulk Carrier"
9074523,373683000,"WISE I",,"Bulk Carrier"
9613783,373682000,K.HOPE,,Cargo
9609512,373681000,"KING MILO",,"Bulk Carrier"
9624615,373680000,FUGA,,"Bulk Carrier"
8407515,373679000,"OCEAN ARMONIA",,"Bulk Carrier"
7000724,373678000,"WORLD TUG 1",,Tug
8215699,373677000,"LAFORE 900",,"Anchor Handling Vessel"
9523299,373676000,"BAHIA 1",,"Bulk Carrier"
9014482,373675000,"ORIENTAL PRIDE",,"General Cargo"
9512903,373674000,"GLORIOUS SAIKI",,"Bulk Carrier"
9597111,373673000,"HANJIN SANTANA",,"Bulk Carrier"
9508770,373672000,"OCEAN DRAGON",,Cargo
9590606,373671000,"GLOVIS ADVANCE",,"Bulk Carrier"
9624043,373669000,SANSHO,,"Bulk Carrier"
9624251,373668000,"SHINING DRAGON",,Cargo
9574236,373667000,"UNITED BREEZE",,"Bulk Carrier"
9529516,373666000,"AMSTEL EAGLE",,"Bulk Carrier"
9566411,373665000,"XIN XIANG HAI",,"Bulk Carrier"
9459060,373664000,"NAVE ATRIA",,"Oil/Chemical Tanker"
9668063,373663000,"FEDERAL LYRA",,"Bulk Carrier"
9616022,373662000,"BALSA 87",,"General Cargo"
9669548,373661000,"CERRO MAJAGUAL",,Tug
9596703,373660000,"RAINBOW ACE",,Cargo
9603374,373657000,"CAPE COSMOS",,"Bulk Carrier"
9502843,373656000,"PRETTY LAMB",,"Bulk Carrier"
9599391,373651000,ZORINA,,Cargo
9588079,373649000,"HONOLULU BRIDGE",,"Container Ship"
9596492,373648000,"DAEBO NEWCASTLE",,Cargo
9128233,373646000,"ZHENG HAO",,"Bulk Carrier"
9648233,373644000,"WEST TELESTO",,Cargo
9500663,373643000,"BULK AMERICAS",,"Bulk Carrier"
9273844,373641000,"AFRAMAX RIO",,"Crude Oil Tanker"
9552898,373640000,"PIPIT ARROW",,"General Cargo"
9136864,373639000,"DERYA AYTEKIN",,"General Cargo"
9282912,373638000,"AFRAMAX RIVIERA",,"Crude Oil Tanker"
9656541,373636000,"SIDER COLOMBIA",,"General Cargo"
9624330,373635000,"GLORIA ISLAND",,Cargo
9640592,373634000,"ALAM MAJU",,Cargo
8705955,373632000,"CGM TIGER",,"Lpg Tanker"
9512290,373627000,"NEW ASCENT",,"Bulk Carrier"
8705943,373625000,"CGM LEOPARD",,"Lpg Tanker"
9634074,373621000,"GUI FEI",,"Lpg Tanker"
9695705,373619000,"EPOCH WIND",,"General Cargo"
9652387,373617000,"GLORIOUS JUPITER",,"Bulk Carrier"
9531868,373615000,"CAPE MIDORI",,"Bulk Carrier"
9634062,373614000,"SIDER PROCIDA",,Cargo
9552848,373613000,SOYO,,"Bulk Carrier"
9614385,373611000,"CENTURY ROYAL",,"Bulk Carrier"
8130576,373608000,"BITUFLEX 1",,"Tanker A"
9605190,373606000,C.EXCELLENCY,,"Crude Oil Tanker"
9489821,373605000,"TBC PROGRESS",,"Bulk Carrier"
9391763,373604000,SETAGAWA,,"Crude Oil Tanker"
9626936,373603000,"PACIFIC LEADER",,"Bulk Carrier"
9624665,373602000,"AMS PEGASUS II",,Cargo
9162071,373601000,"PU ZHENG",,Cargo
9628879,373600000,"FAIRY ISLAND",,Cargo
9590589,373599000,"GLOVIS CENTURY",,"Vehicles Carrier"
9606338,373598000,"MSC AMSTERDAM",,Cargo
9102485,373596000,"ARUNDEL CASTLE",,"General Cargo"
8016328,373595000,LOURDES,,"Offshore Supply Ship"
9607710,373594000,"SEA STAR",,"Crude Oil Tanker"
9512317,373593000,"KEY KNIGHT",,"Bulk Carrier"
9551492,373591000,TONOSI,,Tug
9425447,373590000,"CAPE PEONY",,"Bulk Carrier"
9605736,373587000,"PACIFIC PRIDE",,"Bulk Carrier"
9624639,373585000,"GRAND CONCORD",,"Bulk Carrier"
8323941,373584000,WANG,,"Bulk Carrier"
9566447,373583000,"FUTURE LILY",,"Bulk Carrier"
9316361,373582000,"MSC CELINE",,"Container Ship"
9603427,373581000,"CLEAR HORIZON",,Cargo
9623829,373580000,VIVACE,,"Bulk Carrier"
9526162,373575000,TAKESHIO,,"General Cargo"
9085900,373574000,AYYILDIZ,,"Bulk Carrier"
9571583,373573000,MANUELA,,"Bulk Carrier"
9625839,373572000,"STX UNITY",,"Bulk Carrier"
9495595,373571000,"SIDER LUCK",,"Bulk Carrier"
9520998,373570000,"ID BLACK SEA",,"Bulk Carrier"
9614995,373569000,"BRILLIANT JOURNEY",,"Bulk Carrier"
9590424,373568000,"VM SUPPORTER",,Cargo
9044322,373566000,"CAPE PIONEER",,"Bulk Carrier"
9598713,373565000,K.JASPER,,"Bulk Carrier"
9553086,373564000,"OCEANIA QUEEN",,"General Cargo"
9610212,373563000,SUPERNOVA,,"Bulk Carrier"
9619799,373562000,"FLAG EVI",,"Bulk Carrier"
8914192,373560000,ITRI,,"Oil/Chemical Tanker"
9264881,373559000,"NISSHO MARU",,"Crude Oil Tanker"
9473767,373558000,"TWINLUCK SW",,Cargo
9639464,373557000,"LOCH LOMOND",,"Bulk Carrier"
9609249,373556000,"IKAN PANDAN",,"Bulk Carrier"
9469833,373555000,"LONG BRIGHT",,"Bulk Carrier"
9610640,373554000,"OCEAN JEWEL",,"Bulk Carrier"
9471666,373553000,"LONG GLORY",,"Bulk Carrier"
8808707,373552000,"WINE TRADER",,"Chemical Tanker"
9655793,373550000,"CARBONIAN FRONTIER",,Tanker
9561655,373549000,"DIAMOND STAR",,Cargo
9614933,373548000,"FRONTIER TRIUMPH",,"Bulk Carrier"
9088512,373546000,"QUEEN OF LUCK",,"Container Ship"
8321034,373545000,"KAI TONG",,"Bulk Carrier"
9125205,373544000,"MELODIE V",,"Oil/Chemical Tanker"
9642734,373542000,"MILKY WAY",,"General Cargo"
9500754,373541000,"HUBERT FEDRY",,"Bulk Carrier"
9713923,373540000,"ENDEAVOR SKY",,Cargo
9124213,373538000,"SEIYO SPIRIT",,"General Cargo"
9642215,373537000,KANOURA,,"Bulk Carrier"
9452878,373536000,"SAMSON VI",,Tug
9640059,373534000,"SANTA URSULA",,"Bulk Carrier"
8810188,373533000,"SEA PRIDE",,"Lpg/Chemical Tanker"
9055931,373532000,SALACAK,,"General Cargo"
9604770,373531000,"LEAP HEART",,"Bulk Carrier"
9566162,373530000,"CHEMROUTE PEGASUS",,Tanker
9599755,373529000,"QUEEN SAPPHIRE",,"Bulk Carrier"
9495404,373528000,K.VICTORY,,Cargo
9047386,373527000,"AFRICAN BEAUTY",,"Crude Oil Tanker"
9498626,373526000,"NAVIOS LYRA",,"Bulk Carrier"
9013426,373525000,FEODORA,,"Oil/Chemical Tanker"
9622734,373523000,"PACIFIC COMRADE",,"Bulk Carrier"
9539341,373522000,"SUNLIGHT LILY",,"Bulk Carrier"
9433107,373520000,"SEACON 8",,Cargo
